team_a,team_b,p_bma,p_stack,p_risk_adaptive,ensemble_prob
Purdue,TCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Auburn,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Purdue,Santa Clara,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Purdue,Indiana,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Purdue,Texas,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Texas A&M,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,VCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,San Diego St.,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,New Mexico,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Oklahoma,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Purdue,Cincinnati,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Purdue,Tulsa,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Baylor,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Purdue,UCF,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Akron,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Seton Hall,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Virginia Tech,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Washington,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Missouri,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,West Virginia,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Boise St.,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Stanford,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Florida St.,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Belmont,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Miami (OH),0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Northwestern,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Yale,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,Wake Forest,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Purdue,California,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Michigan St.,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
UConn,Virginia,0.6444444444444445,0.5973077697313496,0.6444444444444445,0.6227939255351448
UConn,Nebraska,0.7766410912190963,0.6976991338173574,0.7766410912190963,0.7403819712903696
UConn,Vanderbilt,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
UConn,Louisville,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
UConn,Arkansas,0.7674322940292306,0.6911643157522087,0.7674322940292306,0.7324013692575687
UConn,Alabama,0.7549019607843137,0.682148487267653,0.7549019607843137,0.7214852960815719
UConn,Texas Tech,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
UConn,Tennessee,0.4857142857142857,0.4659076407905206,0.4857142857142857,0.4766168230047953
UConn,Kansas,0.6884057971014492,0.6321101032767006,0.6884057971014492,0.6625484155385053
UConn,BYU,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,North Carolina,0.8162598956351403,0.7248926872719407,0.8162598956351403,0.774293688124795
UConn,Wisconsin,0.6807218671577854,0.6261142341093279,0.6807218671577854,0.6556398349799983
UConn,Iowa,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
UConn,Utah St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Kentucky,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Saint Louis,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Ohio St.,0.5623188405797102,0.5298662190420632,0.5623188405797102,0.5474129079798024
UConn,UCLA,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Miami (FL),0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Georgia,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Clemson,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Villanova,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,SMU,0.6666666666666666,0.615047065576643,0.6666666666666666,0.6429570784046081
UConn,TCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Auburn,0.7009803921568628,0.6418339945937562,0.7009803921568628,0.6738136434065262
UConn,Santa Clara,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Indiana,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Texas,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Texas A&M,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,VCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,San Diego St.,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,New Mexico,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Oklahoma,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Cincinnati,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
UConn,Tulsa,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Baylor,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,UCF,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Akron,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Seton Hall,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Virginia Tech,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Washington,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
UConn,Missouri,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,West Virginia,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Boise St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Stanford,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Florida St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Belmont,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Miami (OH),0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Northwestern,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
UConn,Yale,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,Wake Forest,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
UConn,California,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Virginia,0.5153760918458229,0.4906552434375617,0.5153760918458229,0.5040214683138345
Michigan St.,Nebraska,0.7549019607843137,0.682148487267653,0.7549019607843137,0.7214852960815719
Michigan St.,Vanderbilt,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Michigan St.,Louisville,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Michigan St.,Arkansas,0.7549019607843137,0.682148487267653,0.7549019607843137,0.7214852960815719
Michigan St.,Alabama,0.7326797385620916,0.6658212570242704,0.7326797385620916,0.7019707242416663
Michigan St.,Texas Tech,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Michigan St.,Tennessee,0.4857142857142857,0.4659076407905206,0.4857142857142857,0.4766168230047953
Michigan St.,Kansas,0.6666666666666666,0.615047065576643,0.6666666666666666,0.6429570784046081
Michigan St.,BYU,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,North Carolina,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Wisconsin,0.6666666666666666,0.615047065576643,0.6666666666666666,0.6429570784046081
Michigan St.,Iowa,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
Michigan St.,Utah St.,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Kentucky,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Saint Louis,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Ohio St.,0.5507246376811594,0.5201971960625769,0.5507246376811594,0.5367029665293747
Michigan St.,UCLA,0.788235294117647,0.7058140354562069,0.788235294117647,0.7503780835689773
Michigan St.,Miami (FL),0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Georgia,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Clemson,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Villanova,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,SMU,0.6666666666666666,0.615047065576643,0.6666666666666666,0.6429570784046081
Michigan St.,TCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Auburn,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Santa Clara,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Indiana,0.7009803921568628,0.6418339945937562,0.7009803921568628,0.6738136434065262
Michigan St.,Texas,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Texas A&M,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,VCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,San Diego St.,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,New Mexico,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Oklahoma,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Cincinnati,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
Michigan St.,Tulsa,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Baylor,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,UCF,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Akron,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Seton Hall,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Virginia Tech,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Washington,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Michigan St.,Missouri,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,West Virginia,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Boise St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Stanford,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Florida St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Belmont,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Miami (OH),0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Northwestern,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Michigan St.,Yale,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,Wake Forest,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Michigan St.,California,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Virginia,Nebraska,0.7326797385620916,0.6658212570242704,0.7326797385620916,0.7019707242416663
Virginia,Vanderbilt,0.4039855072463768,0.3989344377415971,0.4039855072463768,0.4016654819902244
Virginia,Louisville,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Virginia,Arkansas,0.7326797385620916,0.6658212570242704,0.7326797385620916,0.7019707242416663
Virginia,Alabama,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Virginia,Texas Tech,0.3829365079365079,0.3821810268500253,0.3829365079365079,0.3825895051483803
Virginia,Tennessee,0.4857142857142857,0.4659076407905206,0.4857142857142857,0.4766168230047953
Virginia,Kansas,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Virginia,BYU,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,North Carolina,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,Wisconsin,0.5067632850241546,0.4834592403088548,0.5067632850241546,0.49605941879169846
Virginia,Iowa,0.5507246376811594,0.5201971960625769,0.5507246376811594,0.5367029665293747
Virginia,Utah St.,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,Kentucky,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,Saint Louis,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,Ohio St.,0.5289855072463768,0.5020326365348401,0.5289855072463768,0.5166056853656041
Virginia,UCLA,0.5507246376811594,0.5201971960625769,0.5507246376811594,0.5367029665293747
Virginia,Miami (FL),0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,Georgia,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,Clemson,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,Villanova,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,SMU,0.6666666666666666,0.615047065576643,0.6666666666666666,0.6429570784046081
Virginia,TCU,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
Virginia,Auburn,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
Virginia,Santa Clara,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,Indiana,0.5632992327365729,0.5306828951591369,0.5632992327365729,0.5483181031220945
Virginia,Texas,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,Texas A&M,0.7892156862745098,0.7064943722563336,0.7892156862745098,0.751220656199656
Virginia,VCU,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,San Diego St.,0.8398692810457516,0.7403559151730074,0.8398692810457516,0.7941614320583182
Virginia,New Mexico,0.8676470588235294,0.7578111604350182,0.8676470588235294,0.8171979295742878
