year,favorite,underdog,adjoe_diff,adjde_diff,barthag_diff,sos_diff,wab_diff,adjt_diff,adjoe_ratio,adjde_ratio,barthag_ratio,sos_ratio,wab_ratio,adjt_ratio,favorite_win_flag
2012,Wisconsin,Vanderbilt,-2.185296362427181,-3.9975858719229223,0.01900365153966621,-0.02114673730461758,0.7880164783341996,-7.433681342480199,0.9812165420287347,0.9576736447462117,1.0207305054042812,0.9699046057988184,1.1955511381784798,0.8855077136464437,1
2013,Notre Dame,Iowa State,-4.145433967657638,-2.8585453014813424,-0.008527440735419334,0.030012337778350107,3.0891969395502286,-7.917004793955954,0.9649446880173939,0.9713544386553781,0.9902609909161761,1.0466884838048178,5.128603072169185,0.8839564176991476,0
2011,UTSA,Alabama State,10.250397418117274,-1.018554646354218,0.2590592853501739,0.096977104745892,3.8145037957032226,2.9739185835752693,1.1106373729798709,0.9904552250202869,2.5750929387024453,1.3352158235544178,0.7041170468543078,1.0468103725398838,1
2012,Ohio State,Kansas,3.769094481238568,-0.4883035060788501,0.017665895599407566,-0.014122432892917036,-0.5022713042310141,0.7519226299021255,1.0330250339798275,0.9944892267385662,1.0186266729828628,0.9804776280963015,0.9388620518817473,1.0113323098281433,0
2012,Cincinnati,Texas,-0.8669638497365213,-5.017298241528195,0.06458802359010363,-0.027627859323852033,2.157210566229873,-1.4638901005918683,0.9922298261459883,0.9487437826726732,1.0789220457369673,0.9594645092110211,3.594353742173773,0.9773625148703566,1
2013,Oklahoma State,Oregon,2.894148584726082,0.3172373961346011,0.028359346460985813,-0.0090187588878049,0.27801531797053913,-1.8699193160492769,1.0273180866108096,1.0035212800416264,1.0327559461178488,0.9861668304254226,1.0958995632853776,0.9724378476222325,0
2011,Clemson,UAB,2.068002212898236,-4.90989794262866,0.10588519581395173,0.0852580361361851,0.5840745285133081,1.730817015394237,1.0190803412561484,0.9492295601942248,1.1344300978653612,1.1471854895709654,-7.436305085692874,1.0280655234009404,1
2011,Kentucky,West Virginia,3.7735542236368786,-1.8533082869820277,0.04134303554619878,-0.050636139035013183,2.2395025544187437,2.6913524948923495,1.0326617358704255,0.9805362417589948,1.045814034785931,0.9336044782486976,1.7650088957116639,1.0433083939943077,1
2011,Villanova,George Mason,2.260865253189664,0.6513731301492385,0.018863112950495697,0.1505220315668333,0.17448514462386777,0.5314783831405094,1.0200899298030177,1.0067078773700568,1.02232141836524,1.2742257783436108,1.1468339892622992,1.0082550888878932,0
2012,Michigan State,Louisville,8.613930291279985,1.9049437619495961,0.04083021360211603,-0.011271588487061113,3.0644332904018317,-1.213074553977492,1.0815161199165466,1.0220493461344151,1.044856777487615,0.9844156652830516,1.555638938258105,0.9815831322865257,1
2012,Temple,South Florida,10.687108349486522,7.547295965918252,0.027183566746111554,-0.019953796253550093,4.20455665423566,7.577564505812639,1.103397813521502,1.0837982921646738,1.0327630496776756,0.9714492211360507,385.26177631636,1.129567642431881,0
2011,Florida State,Virginia Commonwealth,-8.91547269146156,-11.873450028664408,0.06931122538309675,0.041565595646901876,3.041000029403599,2.5563869917233433,0.9208426718381506,0.8811078642464818,1.086694469596672,1.0679058744700456,-0.5757691116181815,1.0392588791047244,0
2013,Minnesota,UCLA,2.488238714113649,-2.291407070742565,0.059808262497003994,0.038075886460103736,-1.244711166507539,-5.491985336618768,1.022380274044589,0.9762168190388009,1.0713290551090866,1.0542882124778838,0.6273365222902226,0.9195725198939946,1
2013,Pittsburgh,Wichita State,2.1888720672381368,0.253471776843071,0.015977577325365533,-0.027610684918294548,0.7785345817615492,-4.7510668433653365,1.019566632955291,1.0027423743681378,1.0177552467932547,0.9578087192371425,1.3337272913008642,0.92540102365018,0
2012,Western Kentucky,Mississippi Valley State,1.801341438198321,-5.12217018029618,0.17629061444702693,0.1719002284411827,-5.340723999340344,-1.26566008741176,1.0187626393661142,0.9512601045560809,1.674946935441178,1.498237489420782,2.1040722417754703,0.9816636886241872,1
2013,Saint Louis,Oregon,3.2237862312144046,-1.2193545981589011,0.04839614726203201,-0.032328882818337235,0.9921725303251718,-4.5274292886251,1.030429562274482,0.9864653218112445,1.0558999036936576,0.9504172165891329,1.3422443029443243,0.9332668229636387,0
2013,Mississippi,La Salle,-2.0279489849044836,-0.7357009231085954,-0.01651943566618308,-0.05942650003252514,1.202320321711959,4.847552341234035,0.982091051161442,0.9924714462031543,0.9804452899460256,0.9077456645585696,3.539934259851541,1.0749584176807232,0
2013,Butler,Bucknell,4.215628897294252,0.1116465221127072,0.0623534158885507,0.20499932049853664,3.5485998646193053,1.2386067428804424,1.0397163137459156,1.0011822046781949,1.078618632999944,1.4314338913175826,3.8405403099945556,1.0199552456298575,1
2011,Connecticut,Butler,3.582782998678482,-2.348028813736434,0.06227161587777197,0.10422479848955013,7.141644144714246,0.9196753708589398,1.0319319039641466,0.9755327091110879,1.0725907263998369,1.164087476269581,-17.976009938240914,1.0145360011594644,1
2013,Louisville,Michigan,-5.529616894786699,-9.229052467030726,0.024002829860816366,0.007921083326506206,2.781204160481532,2.342920739991044,0.9548868155090351,0.9031151600879704,1.0253234209324933,1.0109919655497648,1.449415080007565,1.036922237423726,1
2013,Missouri,Colorado State,-3.2165141956686796,-3.277925955665154,0.00724531509747417,-0.0300397788006036,-0.7132240141226882,2.8445830478012155,0.9726902429372182,0.9671917913023635,1.0083365267469884,0.9543016961638747,0.6379357906433256,1.044831857727827,0
2013,Florida,Michigan,-5.687536832462669,-8.125406994738256,0.019205586157810317,-0.04824352351191552,-1.9900665415519443,-2.0052133003947787,0.9535984314979276,0.9147010193837986,1.0202620309338375,0.9330433634917666,0.6784246558772872,0.9683996864165269,0
2014,New Mexico,Stanford,1.1751687959497872,-0.9271586434416861,0.02873214821573844,-0.07203082229859725,3.384920522385549,-1.0585169765466134,1.0104707768840129,0.9904651154174464,1.0342532950743866,0.8966299347446329,3.922530397861313,0.9837762730620725,0
2014,Oklahoma,North Dakota State,4.093643531717419,-3.4544052411438884,0.11444182837829786,0.18366896591254922,3.782290474074604,7.582238753662182,1.0357124838649456,0.9666639381597376,1.1502937918833689,1.3536756128286753,12.769312704298919,1.1222043684483545,0
2011,Connecticut,Cincinnati,4.34577987154816,0.9746756397261436,0.026874178595698628,0.11137011775184047,3.5406351517283063,1.4844481061268198,1.038997383499995,1.010520716800788,1.0300854302275981,1.1773317772862004,2.0979875456835817,1.0236738972886705,1
2012,Kentucky,Kansas,9.37281754063821,1.8185151244599638,0.024635920919998333,-0.03656097585870688,3.035928326972977,-1.0828921285029764,1.0821252076346881,1.0205228886644666,1.0259761861231087,0.9494615441118649,1.369541314230797,0.9836795751645548,1
2012,Ohio State,Syracuse,0.21026284864302625,-4.913779993872339,0.028816265962432808,0.011462882419438825,-3.097516878219288,2.4739540938189464,1.0017866160107132,0.947183266211227,1.0307456233599224,1.0164242516311635,0.7134750457796469,1.0382787187838682,1
2014,San Diego State,North Dakota State,-4.623502330793755,-12.284662063847207,0.13312579544358094,0.09796698022441208,5.740490186565155,-0.0362073264351892,0.9596650692332869,0.8814492972176922,1.1748312257472946,1.1886457331853288,18.862623359588795,0.9994164235139624,1
2012,Xavier,Lehigh,0.6450016194341401,-2.4385936876059304,0.06639850363102573,0.2827115051556253,1.8188427291073437,-1.0132919371855849,1.0059964711093647,0.9754325243565479,1.0927589174327612,1.703042887410994,-0.6219098923307091,0.984982276123519,1
2014,Oregon,Brigham Young,4.299933693121261,-0.42625754614836353,0.06386476961491239,0.02337906841622428,2.0195462517879723,-3.669329668785494,1.0375998433571703,0.9957836549384151,1.0793361484142978,1.0359889586769262,4.128845391599819,0.9482963280708246,1
2014,Villanova,Connecticut,2.6326740855859043,1.1112864788425298,0.009403374082275762,-0.007988937036748078,3.563547969460884,2.7709817326476838,1.023288549226354,1.0120793339509822,1.0102820155983077,0.9884381245075258,1.7424133021906247,1.044128515406466,0
2013,Marquette,Davidson,1.8691186997670997,-4.81336788806739,0.09605532647816395,0.29688184400570417,5.711223279754396,-0.648261691508111,1.0166670002764622,0.9516248177416359,1.120323694258311,1.7191855096004325,-3.5705509349972218,0.9898574897171263,1
2011,Wisconsin,Butler,10.852271087540927,1.8618326993298808,0.07544680978626961,0.08695278032517695,6.013266143485963,-6.778729010990276,1.0967219457829576,1.0194009366947567,1.0879494454809815,1.136894820544617,-14.977804660895451,0.8928581349859488,0
2011,Wisconsin,Belmont,11.424406651942007,2.955218859169719,0.06677593895258216,0.33239650723152714,4.521797886770802,-11.41888127839644,1.1023430305726558,1.0311493009221075,1.0770626103050356,1.8528900379501327,5.0549973233342085,0.831849951655856,1
2012,Kansas State,Southern Miss,-1.9348347105019315,-7.561122877718944,0.10423231173813263,0.054342709874752315,0.837002609422568,2.7086883265546504,0.9826155625679572,0.9249303246863906,1.1372939111553875,1.0894631719910584,1.657263794475968,1.042571433349602,1
2012,Memphis,Saint Louis,1.978737648523051,1.538932301488117,0.0006755296534016741,0.016475480640439466,0.22805529742090247,6.025051609632719,1.0177066496624232,1.0169344227230361,1.0007370848843808,1.0265685051888334,1.0821923942743066,1.0984026955096202,0
2013,Ohio State,Wichita State,2.852715575189194,-1.5388719207990391,0.03588868990072469,0.05427322869250906,4.821226815186403,0.2338925644203158,1.0255008254503386,0.9833504843975228,1.0398830599352158,1.0829291962865513,3.066673384096563,1.0036724525638967,0
2011,Gonzaga,St. John's,-0.47216320219344254,-0.5278377479842078,0.0017312406294469618,-0.13350873531096796,-2.7226146917653544,1.1334559402370985,0.9957915627688884,0.9944406248240489,1.0019839801055561,0.8179085223821674,0.11543155971901851,1.0173004609388612,1
2011,Michigan State,UCLA,-0.029955133280580526,0.6631094849405201,-0.01155974958414685,0.09184237000466278,0.664063917671107,-0.005061602536926557,0.9997256930716911,1.0070128218012773,0.9862334053267731,1.135656812300137,1.507323056474619,0.9999222887934645,0
2011,Arizona,Memphis,13.915919216928998,0.7196999159890254,0.19928763980678,0.10284801529686238,4.55034352927068,-2.814558711887173,1.1328165841171223,1.0073977190185683,1.2842244081311214,1.1777929533521747,62.879447335844844,0.9584116666873106,1
2012,Baylor,Xavier,8.224276840756119,-1.2359124466710654,0.12404871746652535,0.003008933702503769,6.262607816845109,-0.8785156224668214,1.076004064993653,0.9872352671126958,1.1585870728486445,1.0043921980325492,9.979638884264316,0.9867812417468872,1
2013,North Carolina,Villanova,6.288425916256969,2.41399641017604,0.042900412958005396,-0.02867131119163502,2.2508160473119614,3.6144183364697824,1.059077528365836,1.0262014522415053,1.0510520953058995,0.9600035046029477,8.416335010829116,1.054431459206346,1
2013,Louisville,Duke,-2.492699775757842,-6.96596173898449,0.02460016469205395,-0.0013542172268238284,1.3684469905808454,-0.6498533394278496,0.9791467193698105,0.9250930527916845,1.0259700132322462,0.9981430525857434,1.1800290117882597,0.9902201500011428,1
2013,UNLV,California,-0.6628761623213961,-4.058832190254449,0.05814141159212338,-0.0595135695430653,1.3126391267039617,2.781900483809295,0.9937774713880524,0.9567577321331243,1.07170107698882,0.9159357692845639,3.5293804015097683,1.0426876591088743,0
2012,Murray State,Colorado State,-4.510572962573718,-9.054839993183393,0.10289549491216765,-0.1834962530392542,4.841068796301011,1.4559966790397993,0.9595255043170638,0.9119260246685624,1.143603732009919,0.7042440105436151,-4.175000920086469,1.0229163634852025,1
2012,New Mexico,Long Beach State,1.4643752545178756,-4.960219263898637,0.09292651324148771,0.05640590128783285,1.9333481869057727,-0.7500500648368842,1.0133972069888935,0.9486486263580406,1.1153493333870972,1.1082123889991986,2.965492989819941,0.9886716977931786,1
2014,North Carolina,Providence,-1.5377940219520951,-5.785748869290856,0.06484930409323142,0.013121525085085461,2.996249231626159,5.987744539873617,0.986678258393541,0.942812744950075,1.0790784610556925,1.0189302849594137,3.3490830804992777,1.095235552912118,1
2012,Marquette,Murray State,4.3072865485330425,-1.6736056465709623,0.07844645093157188,0.2590810526999061,2.170131184652606,4.982098178884783,1.0402806782444511,0.9821490822730109,1.095733790948943,1.5929441680639294,1.5556462242515594,1.0766580341395053,1
2011,Florida,Butler,4.2206209293024415,-0.5703485292549573,0.05026433736004998,0.04922588291412433,5.611286813971109,-0.8436537444156045,1.0376166985045028,0.9940567586667783,1.0585934813525508,1.0774984881006244,-13.909708202241255,0.9866655343112809,0
2011,Texas,Arizona,-3.2293163789370425,-7.987215248656241,0.04551938456917448,-0.01104299803096187,0.7828402265343488,0.6063879451048564,0.9727923165230408,0.9185030307065698,1.0505508688779897,0.9837901280942607,1.1693035661155706,1.0093488629567295,0
2011,Richmond,Morehead State,7.227450357571399,-2.202855167892551,0.19035001250132255,0.13888624533221838,5.258883145455644,-1.1928768224738207,1.0687783755220985,0.9779354222559744,1.2959720311802574,1.313128906888092,-0.5350683995800437,0.9810806830059774,1
